kod,pkod,naz,dop,pro,typ,mjd,mj,tbal,vyr,zem,ohl,uhr1,lim1,ome1,uhr2,lim2,ome2,uhr3,lim3,ome3,mfc,dnc,uhs,upo,uhp,udoks,udo,skp,dat,kat,rp1,rp2,rp3,rp4,rp5,riziko,typ_pomucky,vek_od,vek_do,kod_sklo
5009279,0045667,PUNČOCHY KOMPRESNÍ LÝTKOVÉ II.K.T.,DEONA COTTON B A-D,P,06,1,par,par,237,CZ,DEONA MEDI s.r.o.,399.84,,"DIA, GER, DER, INT, PRL, REH, SLO, CHI, ANG, SDP",0.00,,,0.00,,,412.93,,06.01.02.01,,,2,12,,2019-10-01,,,,,,,,,,,
5009278,0135568,PŘÍSLUŠENSTVÍ K INVALIDNÍMU VOZÍKU MEYRA,"PÁS HRUDNÍ FIXAČNÍ, 3 VELIKOSTI: 150, 180 A 200 CM",P,07,1,ks,ks,MRA,DE,MEYRA ČR s.r.o.,1484.99,Z,"PED, NEU, INT, ORT, REH",0.00,,,0.00,,,1649.99,,07.01.03.01,R,90.00,1,60,,2019-10-01,,,,,,,,,,,
5009277,0045670,PUNČOCHA KOMPRESNÍ S ÚCHYTEM V PASE II.K.T.,DEONA COTTON B A-GM,P,06,1,ks,ks,237,CZ,DEONA MEDI s.r.o.,292.32,,"GER, DER, INT, PRL, REH, CHI, ANG",0.00,,,0.00,,,452.85,,06.01.04.04,,,2,12,,2019-10-01,,,,,,,,,,,
5009275,0063127,EPICONDILÁRNÍ PÁSKA S DVOJITÝM TAHEM A OPĚRKOU 014C,,P,04,1,ks,ks,OTP,CZ,ONARSAN s.r.o.,175.84,,"ORP, NEU, ORT, PRL, REH, CHI, REV, TVL, TRA",0.00,,,0.00,,,177.66,,04.03.03.04,,,1,12,,2019-10-01,,,,,,,,,,,
5009274,0045671,PUNČOCHY KOMPRESNÍ STEHENNÍ II.K.T.,DEONA COTTON B A-G SE SAMODRŽÍCÍ KRAJKOU,P,06,1,par,par,237,CZ,DEONA MEDI s.r.o.,584.64,,"GER, DER, INT, PRL, REH, SDP, SLO, CHI, ANG",0.00,,,0.00,,,694.40,,06.01.04.01,,,2,12,,2019-10-01,,,,,,,,,,,
5009273,0140364,GEL LUBRIKAČNÍ LUBRAGEL - STŘÍKAČKY 25 X 6 ML,"STERILNÍ LUBRIKANS, LOKÁLNÍ ANESTETIKUM A DEZINFICIENS VE STERILNÍ STŘÍKAČCE",P,02,150,ml,bal,ISM,TR,MUDr. Petr Sedláček,436.80,,"NEF, URN",0.00,,,0.00,,,689.55,,02.03.05.01,,,750,1,,2019-10-01,,,,,,,,,,,
5009270,0045669,PUNČOCHY KOMPRESNÍ STEHENNÍ II.K.T.,DEONA COTTON B A-G,P,06,1,par,par,237,CZ,DEONA MEDI s.r.o.,570.71,,"GER, DER, INT, PRL, REH, SDP, SLO, CHI, ANG",0.00,,,0.00,,,570.71,,06.01.04.01,,,2,12,,2019-10-01,,,,,,,,,,,
5009267,0045796,PUNČOCHY KOMPRESNÍ STEHENNÍ II.K.T.,DEONA SUPER MULTI A-G SE SAMODRŽÍCÍ KRAJKOU,P,06,1,par,par,237,CZ,DEONA MEDI s.r.o.,584.64,,"GER, DER, INT, PRL, REH, SDP, SLO, CHI, ANG",0.00,,,0.00,,,766.45,,06.01.04.01,,,2,12,,2019-10-01,,,,,,,,,,,
5009263,0045668,PUNČOCHY KOMPRESNÍ STEHENNÍ II.K.T.,DEONA SUPER A-G SE SAMODRŽÍCÍ KRAJKOU,P,06,1,par,par,237,CZ,DEONA MEDI s.r.o.,584.64,,"GER, DER, INT, PRL, REH, SDP, SLO, CHI, ANG",0.00,,,0.00,,,631.09,,06.01.04.01,,,2,12,,2019-10-01,,,,,,,,,,,
5009262,0039962,ORTÉZA PALCE RUKY SNÍMATELNÁ - ROVNÁ 012B,,P,04,1,ks,ks,OTP,CZ,ONARSAN s.r.o.,242.84,,"ORP, NEU, ORT, PRL, REH, CHI, REV, TVL, TRA",0.00,,,0.00,,,242.84,,04.03.01.01,,,1,12,,2019-10-01,,,,,,,,,,,
5009260,0045709,PUNČOCHY KOMPRESNÍ LÝTKOVÉ II.K.T.,DEONA SUPER A-D,P,06,1,par,par,237,CZ,DEONA MEDI s.r.o.,399.84,,"DIA, GER, DER, INT, PRL, REH, SLO, CHI, ANG, SDP",0.00,,,0.00,,,412.93,,06.01.02.01,,,2,12,,2019-10-01,,,,,,,,,,,
5009257,0171219,SENSURA MIO,"1D UZAVŘENÝ SÁČEK, NEUTRÁLNÍ ŠEDÝ, 15-45, MIDI, KRUHOVÝ FILTR, 10671",P,03,30,ks,bal,COL,DK,Coloplast Czech s.r.o.,2349.46,,"GER, PED, NEF, INT, ONK, PRL, SDP, SLO, CHI, URN",0.00,,,0.00,,,2349.46,,03.01.02.01,,,60,1,,2019-10-01,,,,,,,,,,,
5009255,0022174,VOZÍK MECHANICKÝ START M4 XXL,"SKLÁDACÍ, ZESÍLENÝ,ODLEHČENÝ,Š.SEDU 48-55,5CM,NOSNOST 160KG",P,07,1,ks,ks,238,DE,PATRON Bohemia a.s.,14608.16,Z,"NEU, ORT, REH",0.00,,,0.00,,,22507.00,,07.01.01.09,R,,1,60,,2026-01-01,,,,,,,,,,,
5009253,0012094,PÁS FIXAČNÍ DVOUBODOVÝ PÁNEVNÍ,PŘÍSLUŠENSTVÍ K MECHANICKÝM VOZÍKŮM OTTOBOCK,P,07,1,ks,ks,238,DE,PATRON Bohemia a.s.,1134.90,Z,"PED, NEU, INT, ORT, REH",0.00,,,0.00,,,1261.00,,07.01.03.01,R,90.00,1,60,,2025-02-01,,,,,,,,,,,
5009250,0012090,PODNOŽKY MECHANICKY POLOHOVACÍ,PŘÍSLUŠENSTVÍ K ELEKTRICKÝM VOZÍKŮM OTTOBOCK,P,07,1,ks,par,238,DE,PATRON Bohemia a.s.,15555.60,Z,"NEU, ORT, REH",0.00,,,0.00,,,17284.00,,07.01.03.02,R,90.00,1,84,,2026-01-01,,,,,,,,,,,
5009249,0039958,LOKETNÍ ORTÉZA S NASTAVITELNÝM ROZSAHEM POHYBU 010A,NASTAVITELNÉ ROZPĚTÍ 0°-120°,P,04,1,ks,ks,OTP,CZ,ONARSAN s.r.o.,2337.44,,"ORP, NEU, ORT, REH, CHI, REV, TVL, TRA",0.00,,,0.00,,,2459.38,,04.03.03.01,,,1,12,,2019-10-01,,,,,,,,,,,
5009248,0012086,OPĚRKA ZAD MECHANICKY POLOHOVACÍ,PŘÍSLUŠENSTVÍ K MECHANICKÝM VOZÍKŮM OTTOBOCK,P,07,1,ks,ks,238,DE,PATRON Bohemia a.s.,6381.00,Z,"PED, NEU, INT, ORT, REH",0.00,,,0.00,,,7090.00,,07.01.03.01,R,90.00,1,60,,2025-02-01,,,,,,,,,,,
5009243,0012083,"SEDAČKA CONTUR TVAROVANÁ MALÁ, VELKÁ",PŘÍSLUŠENSTVÍ K ELEKTRICKÝM VOZÍKŮM OTTOBOCK,P,07,1,ks,ks,238,DE,PATRON Bohemia a.s.,16267.50,Z,"NEU, ORT, REH",0.00,,,0.00,,,18075.00,,07.01.03.02,R,90.00,1,84,,2026-01-01,,,,,,,,,,,
5009240,0012082,"SEDÁK W-PLOCHÝ,PRODLOUŽENÝ",PŘÍSLUŠENSTVÍ K ELEKTRICKÝM VOZÍKŮM OTTOBOCK,P,07,1,ks,ks,238,DE,PATRON Bohemia a.s.,21404.70,Z,"NEU, ORT, REH",0.00,,,0.00,,,23783.00,,07.01.03.02,R,90.00,1,84,,2026-01-01,,,,,,,,,,,
5009237,0012081,"SEDÁK X-VÝRAZNÉ BOČNÍ VEDENÍ,PRODLOUŽENÝ",PŘÍSLUŠENSTVÍ K ELEKTRICKÝM VOZÍKŮM OTTOBOCK,P,07,1,ks,ks,238,DE,PATRON Bohemia a.s.,21404.70,Z,"NEU, ORT, REH",0.00,,,0.00,,,23783.00,,07.01.03.02,R,90.00,1,84,,2026-01-01,,,,,,,,,,,
5009234,0012080,SEDÁK F-PLOCHÝ BOČNÍ VEDENÍ,PŘÍSLUŠENSTVÍ K ELEKTRICKÝM VOZÍKŮM OTTOBOCK,P,07,1,ks,ks,238,DE,PATRON Bohemia a.s.,16859.70,Z,"NEU, ORT, REH",0.00,,,0.00,,,18733.00,,07.01.03.02,R,90.00,1,84,,2026-01-01,,,,,,,,,,,
5009233,0012079,"OPĚRKA ZAD LT MECHANICKY POLOHOVACÍ,BOČNÍ PELOTY",PŘÍSLUŠENSTVÍ K ELEKTRICKÝM VOZÍKŮM OTTOBOCK,P,07,1,ks,ks,238,DE,PATRON Bohemia a.s.,21767.40,Z,"NEU, ORT, REH",0.00,,,0.00,,,24186.00,,07.01.03.02,R,90.00,1,84,,2026-01-01,,,,,,,,,,,
5009232,0012078,OPĚRKA ZAD LX MECHANICKY POLOHOVACÍ VČETNĚ OPĚRKY HLAVY,PŘÍSLUŠENSTVÍ K ELEKTRICKÝM VOZÍKŮM OTTOBOCK,P,07,1,ks,ks,238,DE,PATRON Bohemia a.s.,20500.20,Z,"NEU, ORT, REH",0.00,,,0.00,,,22778.00,,07.01.03.02,R,90.00,1,84,,2026-01-01,,,,,,,,,,,
5009231,0170845,IME-FINE KANYLA TYPU PEN 31G X 8MM,100 KS,P,05,100,ks,bal,948,DE,Foxmedica export s.r.o.,190.40,,DIA,0.00,,,0.00,,,190.40,,05.03.05.02,,,500,12,,2019-10-01,,,,,,,,,,,
5009230,0012077,SEDAČKA MECHANICKY POLOHOVACÍ RECARO N-JOY PLUS ANATOM.TVAR,PŘÍSLUŠENSTVÍ K ELEKTRICKÝM VOZÍKŮM OTTOBOCK,P,07,1,ks,ks,238,DE,PATRON Bohemia a.s.,33320.70,Z,"NEU, ORT, REH",0.00,,,0.00,,,37023.00,,07.01.03.02,R,90.00,1,84,,2026-01-01,,,,,,,,,,,
5009229,0012076,"SEDAČKA MECHANICKY POLOHOVACÍ RECARO N-JOY, ANATOM.TVAR",PŘÍSLUŠENSTVÍ K ELEKTRICKÝM VOZÍKŮM OTTOBOCK,P,07,1,ks,ks,238,DE,PATRON Bohemia a.s.,13806.00,Z,"NEU, ORT, REH",0.00,,,0.00,,,15340.00,,07.01.03.02,R,90.00,1,84,,2026-01-01,,,,,,,,,,,
5009226,0136012,SEDÁK ANTIDEKUBITNÍ PĚNOVÝ TERRA FLAIR,"LEHKÝ,VZDUŠNÝ,VLOŽKA ROHO,ANATOMICKY TVAROVANÝ,TL.9,5CM,NOSNOST 150 KG",P,07,1,ks,ks,238,DE,PATRON Bohemia a.s.,7304.64,Z,"GER, NEU, ORT, PRL, REH",0.00,,,0.00,,,9752.00,,07.06.02.03,,,1,36,,2026-01-01,,,,,,,,,,,
5009224,0136011,SEDÁK ANTIDEKUBITNÍ PĚNOVÝ TERRA AQUOS,"LEHKÝ,VZDUŠNÝ,PROTI STŘIŽNÝM SILÁM,TVAROVANÝ,TL.9,5CM,NOSNOST 150 KG",P,07,1,ks,ks,238,DE,PATRON Bohemia a.s.,2142.56,Z,"GER, NEU, ORT, PRL, REH",0.00,,,0.00,,,5351.00,,07.06.02.02,,,1,36,,2026-01-01,,,,,,,,,,,
5009222,0170844,IME-FINE KANYLA TYPU PEN 31G X 6MM,100 KS,P,05,100,ks,bal,948,DE,Foxmedica export s.r.o.,190.40,,DIA,0.00,,,0.00,,,190.40,,05.03.05.02,,,500,12,,2019-10-01,,,,,,,,,,,
5009219,0136010,SEDÁK ANTIDEKUBITNÍ PĚNOVÝ TERRA,"LEHKÝ,VZDUŠNÝ,PAMĚŤOVÁ PĚNA,ANATOMICKY TVAROVANÝ,TL.9,5CM,NOSNOST 150 KG",P,07,1,ks,ks,238,DE,PATRON Bohemia a.s.,5010.00,Z,"GER, NEU, ORT, PRL, REH",0.00,,,0.00,,,5010.00,,07.06.02.03,,,1,36,,2025-02-01,,,,,,,,,,,
5009215,0135391,VOZÍK MECHANICKÝ AKTIVNÍ S PEVNÝM RÁMEM VENTUS,"LEHKÝ,SKLÁDACÍ ZÁDA,NOSNOST 140KG",P,07,1,ks,ks,238,DE,PATRON Bohemia a.s.,19477.92,Z,"NEU, INT, ORT, REH",0.00,,,0.00,,,31937.00,,07.01.01.05,R,,1,60,,2025-02-01,,,,,,,,,,,
5009210,0135170,VOZÍK MECHANICKÝ AKTIVNÍ MOTUS,"LEHKÝ, SKLÁDACÍ, VARIABILNÍ",P,07,1,ks,ks,238,DE,PATRON Bohemia a.s.,19477.92,Z,"NEU, INT, ORT, REH",0.00,,,0.00,,,31207.00,,07.01.01.05,R,,1,60,,2025-02-01,,,,,,,,,,,
5009205,0085584,SENSURA CLICK CONVEX,"2D PODLOŽKA, MÍRNÝ KONVEX, S OUŠKY, 70MM, 11041",P,03,5,ks,bal,COL,DK,Coloplast Czech s.r.o.,1409.80,,"PED, GER, ONK, NEF, INT, CHI, URN, PRL, SDP, SLO",0.00,,,0.00,,,1409.80,,03.03.01.03,,,10,1,,2026-01-01,,,,,,,,,,,
5009204,0135294,"FIXAČNÍ SANDÁLKY, NASTAVITELNÉ, UPÍNACÍ PŘEZKY",PŘÍSLUŠENSTVÍ K MECHANICKÝM VOZÍKŮM OTTOBOCK,P,07,1,ks,par,238,DE,PATRON Bohemia a.s.,2649.71,Z,"PED, NEU, INT, ORT, REH",0.00,,,0.00,,,2944.13,,07.01.03.01,R,90.00,1,60,,2019-10-01,,,,,,,,,,,
5009202,0085671,SENSURA CLICK XPRO,"2D PODLOŽKA, S OUŠKY, 60MM, 10-55MM, 10035",P,03,5,ks,bal,COL,DK,Coloplast Czech s.r.o.,1288.21,,"GER, PED, ONK, NEF, INT, PRL, SDP, SLO, CHI, URN",0.00,,,0.00,,,1288.21,,03.03.01.04,,,15,1,,2026-01-01,,,,,,,,,,,
5009201,0170841,DEXTRA TESTOVACÍ PROUŽKY NA MĚŘENÍ KREVNÍ GLUKÓZY,50 KS,P,05,50,ks,bal,948,DE,Foxmedica export s.r.o.,292.32,,"DIA, INT, PRL",292.32,,"DIA, INT",0.00,,,292.32,,05.02.02.01,,,2500,12,,2019-10-01,,,,,,,,,,,
5009200,0085670,SENSURA CLICK XPRO,"2D PODLOŽKA, S OUŠKY, 50MM, 10-45MM, 10025",P,03,5,ks,bal,COL,DK,Coloplast Czech s.r.o.,1024.80,,"GER, PED, ONK, NEF, INT, PRL, SDP, SLO, CHI, URN",0.00,,,0.00,,,1024.80,,03.03.01.01,,,30,1,,2019-10-01,,,,,,,,,,,
5009199,0085669,SENSURA CLICK XPRO,"2D PODLOŽKA, S OUŠKY, 40MM, 10-35MM, 10015",P,03,5,ks,bal,COL,DK,Coloplast Czech s.r.o.,1024.80,,"GER, PED, ONK, NEF, INT, PRL, SDP, SLO, CHI, URN",0.00,,,0.00,,,1024.80,,03.03.01.01,,,30,1,,2019-10-01,,,,,,,,,,,
5009197,0085516,SENSURA CLICK,"2D PODLOŽKA, S OUŠKY, 60MM, 10-55MM, 10031",P,03,5,ks,bal,COL,DK,Coloplast Czech s.r.o.,896.56,,"GER, PED, ONK, NEF, INT, PRL, SDP, SLO, CHI, URN",0.00,,,0.00,,,896.56,,03.03.01.04,,,15,1,,2026-01-01,,,,,,,,,,,
5009196,0085515,SENSURA CLICK,"2D PODLOŽKA, S OUŠKY, 50MM, 10-45MM, 10021",P,03,5,ks,bal,COL,DK,Coloplast Czech s.r.o.,896.56,,"GER, PED, ONK, NEF, INT, PRL, SDP, SLO, CHI, URN",0.00,,,0.00,,,896.56,,03.03.01.01,,,30,1,,2026-01-01,,,,,,,,,,,
5009195,0085514,SENSURA CLICK,"2D PODLOŽKA, S OUŠKY, 40MM, 10-35MM, 10011",P,03,5,ks,bal,COL,DK,Coloplast Czech s.r.o.,896.56,,"GER, PED, ONK, NEF, INT, PRL, SDP, SLO, CHI, URN",0.00,,,0.00,,,896.56,,03.03.01.01,,,30,1,,2026-01-01,,,,,,,,,,,
5009194,0085497,SENSURA CLICK,"2D UZAVŘENÝ SÁČEK, PRŮHLEDNÝ, 60MM, MAXI, FILTR, 10186",P,03,30,ks,bal,COL,DK,Coloplast Czech s.r.o.,1602.80,,"GER, PED, ONK, NEF, INT, PRL, SDP, SLO, CHI, URN",0.00,,,0.00,,,1602.80,,03.03.03.01,,,120,1,,2019-10-01,,,,,,,,,,,
5009193,0062486,OPĚRKA LÝTKOVÁ PRO AMPUTOVANÉ,PŘÍSLUŠENSTVÍ K MECHANICKÝM VOZÍKŮM OTTOBOCK,P,07,1,ks,ks,238,DE,PATRON Bohemia a.s.,2632.50,Z,"PED, NEU, INT, ORT, REH",0.00,,,0.00,,,2925.00,,07.01.03.01,R,90.00,1,60,,2026-01-01,,,,,,,,,,,
5009189,0085579,SENSURA CLICK,"2D UZAVŘENÝ SÁČEK, BÉŽOVÝ, 70MM, MAXI, FILTR, 10167",P,03,30,ks,bal,COL,DK,Coloplast Czech s.r.o.,1610.46,,"GER, PED, ONK, NEF, INT, PRL, SDP, SLO, CHI, URN",0.00,,,0.00,,,1610.46,,03.03.03.01,,,120,1,,2019-10-01,,,,,,,,,,,
5009188,0085495,SENSURA CLICK,"2D UZAVŘENÝ SÁČEK, BÉŽOVÝ, 60MM, MAXI, FILTR, 10166",P,03,30,ks,bal,COL,DK,Coloplast Czech s.r.o.,1610.46,,"GER, PED, ONK, NEF, INT, PRL, SDP, SLO, CHI, URN",0.00,,,0.00,,,1610.46,,03.03.03.01,,,120,1,,2019-10-01,,,,,,,,,,,
5009186,0062482,"PODRUČKA SPEC.-OPĚR. RUKY S KUŽELEM ČI PLOCHÁ,PŘEDLOKTÍ S ŽLÁBKEM,OT.",PŘÍSLUŠENSTVÍ K MECHANICKÝM VOZÍKŮM OTTOBOCK,P,07,1,ks,ks,238,DE,PATRON Bohemia a.s.,3657.60,Z,"PED, NEU, INT, ORT, REH",0.00,,,0.00,,,4064.00,,07.01.03.01,R,90.00,1,60,,2026-01-01,,,,,,,,,,,
5009185,0085494,SENSURA CLICK,"2D UZAVŘENÝ SÁČEK, BÉŽOVÝ, 50MM, MAXI, FILTR, 10165",P,03,30,ks,bal,COL,DK,Coloplast Czech s.r.o.,1610.46,,"GER, PED, ONK, NEF, INT, PRL, SDP, SLO, CHI, URN",0.00,,,0.00,,,1610.46,,03.03.03.01,,,120,1,,2019-10-01,,,,,,,,,,,
5009184,0085493,SENSURA CLICK,"2D UZAVŘENÝ SÁČEK, BÉŽOVÝ, 40MM, MAXI, FILTR, 10164",P,03,30,ks,bal,COL,DK,Coloplast Czech s.r.o.,1610.46,,"GER, PED, ONK, NEF, INT, PRL, SDP, SLO, CHI, URN",0.00,,,0.00,,,1610.46,,03.03.03.01,,,120,1,,2019-10-01,,,,,,,,,,,
5009182,0085492,SENSURA CLICK,"2D UZAVŘENÝ SÁČEK, BÉŽOVÝ, 60MM, MIDI, FILTR, 10156",P,03,30,ks,bal,COL,DK,Coloplast Czech s.r.o.,1610.46,,"GER, PED, ONK, NEF, INT, PRL, SDP, SLO, CHI, URN",0.00,,,0.00,,,1610.46,,03.03.03.01,,,120,1,,2019-10-01,,,,,,,,,,,
5009181,0062481,"PODRUČKA SPEC.-OPĚRKA RUKY S KUŽELEM ČI PLOCHÁ,PŘEDLOKTÍ S ŽLÁBKEM",PŘÍSLUŠENSTVÍ K MECHANICKÝM VOZÍKŮM OTTOBOCK,P,07,1,ks,ks,238,DE,PATRON Bohemia a.s.,1470.60,Z,"PED, NEU, INT, ORT, REH",0.00,,,0.00,,,1634.00,,07.01.03.01,R,90.00,1,60,,2025-02-01,,,,,,,,,,,
5009180,0085491,SENSURA CLICK,"2D UZAVŘENÝ SÁČEK, BÉŽOVÝ, 50MM, MIDI, FILTR, 10155",P,03,30,ks,bal,COL,DK,Coloplast Czech s.r.o.,1610.46,,"GER, PED, ONK, NEF, INT, PRL, SDP, SLO, CHI, URN",0.00,,,0.00,,,1610.46,,03.03.03.01,,,120,1,,2019-10-01,,,,,,,,,,,
5009179,0085490,SENSURA CLICK,"2D UZAVŘENÝ SÁČEK, BÉŽOVÝ, 40MM, MIDI, FILTR, 10154",P,03,30,ks,bal,COL,DK,Coloplast Czech s.r.o.,1610.46,,"GER, PED, ONK, NEF, INT, PRL, SDP, SLO, CHI, URN",0.00,,,0.00,,,1610.46,,03.03.03.01,,,120,1,,2019-10-01,,,,,,,,,,,
5009175,0085660,SENSURA CONVEX,"1D UROSTOMICKÝ SÁČEK, MÍRNÝ KONVEX, PRŮHLEDNÝ, 15-43, MAXI, 11815",P,03,10,ks,bal,COL,DK,Coloplast Czech s.r.o.,2819.58,,"PED, GER, ONK, NEF, INT, PRL, CHI, URN, SDP, SLO",0.00,,,0.00,,,2819.58,,03.01.03.02,,,30,1,,2019-10-01,,,,,,,,,,,
5009536,0140217,LÍMEC KRČNÍ C1 (1100 – CC210X),"LÍMEC KRČNÍ ANATOMICKY TVAROVANÝ, 7,5 A 9,5CM",P,04,1,ks,ks,OLI,ES,ORLANDINO s.r.o.,194.88,,"ORP, POP, NEU, ORT, PRL, REH, CHI, REV, TVL, TRA",0.00,,,0.00,,,215.22,,04.01.02.02,,,1,12,,2019-10-01,,,,,,,,,,,
5009531,0041052,NEONATÁLNÍ/PEDIATRICKÁ TRACHEOSTOMICKÁ KANYLA BIVONA TTS,"SILIKONOVÁ, S MANŽETOU TĚSNĚ PŘILÉHAJÍCÍ K TĚLU KANYLY, 67P/N/SP/SN",P,10,1,ks,bal,PTX,GB,ASQA a.s.,1752.80,,"FON, ORL, PNE",0.00,,,0.00,,,2698.81,,10.05.01.07,,,6,12,,2026-03-01,,,,,,,,,,,
5009530,0140218,LÍMEC KRČNÍ C2 (1300 – CC220X),"LÍMEC KRČNÍ S VÝZTUHOU, ANATOMICKY TVAROVANÝ, 7,5CM, 9CM, 11CM",P,04,1,ks,ks,OLI,ES,ORLANDINO s.r.o.,331.52,,"ORP, NEU, ORT, REH, CHI, REV, TVL, TRA",0.00,,,0.00,,,411.19,,04.01.02.01,,,1,12,,2019-10-01,,,,,,,,,,,
5009527,0082960,PÁS BŘIŠNÍ STOMAMED COL 240,PÁS BŘIŠNÍ PROTI BŘIŠNÍ KÝLE V OBLASTI STOMATU 24CM COL-240,P,03,1,ks,ks,OLI,ES,ORLANDINO s.r.o.,584.64,,"GER, PED, ONK, NEF, INT, PRL, SDP, SLO, CHI, URN",0.00,,,0.00,,,1074.01,,03.08.02.02,,,2,12,,2019-10-01,,,,,,,,,,,
5009526,0082962,"PÁS BŘIŠNÍ STOMAMED COL 245,247,249","PÁS BŘIŠNÍ PROTI BŘIŠNÍ KÝLE V OBLASTI STOMATU 24CM VYSOKÝ S OTVOREM 5, 7, 9,CM",P,03,1,ks,ks,OLI,ES,ORLANDINO s.r.o.,584.64,,"GER, PED, ONK, NEF, INT, PRL, SDP, SLO, CHI, URN",0.00,,,0.00,,,1096.63,,03.08.02.02,,,2,12,,2019-10-01,,,,,,,,,,,
5009525,0082961,"PÁS BŘIŠNÍ STOMAMED COL 165,167,169","PÁS BŘIŠNÍ PROTI BŘIŠNÍ KÝLE V OBLASTI STOMATU 16CM VYSOKÝ S OTVOREM 5, 7, 9,CM",P,03,1,ks,ks,OLI,ES,ORLANDINO s.r.o.,584.64,,"GER, PED, ONK, NEF, INT, PRL, SDP, SLO, CHI, URN",0.00,,,0.00,,,1009.17,,03.08.02.02,,,2,12,,2019-10-01,,,,,,,,,,,
5009523,0085699,PÁS BŘIŠNÍ STOMAMED COL 160,PÁS BŘIŠNÍ PROTI BŘIŠNÍ KÝLE V OBLASTI STOMATU 16CM COL-16,P,03,1,ks,ks,OLI,ES,ORLANDINO s.r.o.,584.64,,"GER, PED, ONK, NEF, INT, PRL, SDP, SLO, CHI, URN",0.00,,,0.00,,,963.90,,03.08.02.02,,,2,12,,2019-10-01,,,,,,,,,,,
5009519,0169219,BIVONA PEDIATRICKÁ TRACHEOSTOMICKÁ KANYLA BEZ MANŽETY,"VEL. 2.5 - 5.5MM (60P, 60N, 60SP, 60SN)",P,10,1,ks,bal,PTX,GB,ASQA a.s.,974.40,,"FON, ORL, PNE",0.00,,,0.00,,,1799.14,,10.05.01.03,,,6,12,,2026-03-01,,,,,,,,,,,
5009514,0041053,BIVONA TRACHEOSTOMICKÁ KANYLA BEZ MANŽETY PRO DOSPĚLÉ,VEL. 5.0 A 6.0MM (60A),P,10,1,ks,bal,PTX,GB,ASQA a.s.,974.40,,"FON, ORL, PNE",0.00,,,0.00,,,1318.11,,10.05.01.03,,,6,12,,2026-03-01,,,,,,,,,,,
5009512,0041053,BIVONA TRACHEOSTOMICKÁ KANYLA BEZ MANŽETY PRO DOSPĚLÉ,"VEL. 7.0, 8.0 A 9.0MM (60A)",P,10,1,ks,bal,PTX,GB,ASQA a.s.,682.08,,"FON, ORL, PNE",0.00,,,0.00,,,1318.11,,10.05.01.04,,,6,12,,2026-03-01,,,,,,,,,,,
5009509,0000000,MELGISORB AG,"20X30CM, 5KS, VYSOCE ABSORPČNÍ ANTIMIKROBIÁLNÍ KRYTÍ Z ALGINÁTU",P,01,3000,cm2,bal,ADV,GB,"Mölnlycke Health Care, s.r.o.",4708.20,Z,,0.00,,,0.00,,,4708.20,,01.02.04.02,,,,,,2025-07-01,,,,,,,,,,,
5009508,0000000,MELGISORB AG,"15X15CM, 10KS, VYSOCE ABSORPČNÍ ANTIMIKROBIÁLNÍ KRYTÍ Z ALGINÁTU",P,01,2250,cm2,bal,ADV,GB,"Mölnlycke Health Care, s.r.o.",4288.20,Z,,0.00,,,0.00,,,4288.20,,01.02.04.02,,,,,,2025-07-01,,,,,,,,,,,
5009506,0081962,MELGISORB AG,"3X44CM, 10KS, VYSOCE ABSORPČNÍ ANTIMIKROBIÁLNÍ KRYTÍ Z ALGINÁTU, DO KAVIT",P,01,1320,cm2,bal,ADV,GB,"Mölnlycke Health Care, s.r.o.",2695.00,Z,,0.00,,,0.00,,,2695.00,,01.02.04.04,,,,,,2025-07-01,,,,,,,,,,,
5009505,0081960,MELGISORB AG,"10X10CM, 10KS, VYSOCE ABSORPČNÍ ANTIMIKROBIÁLNÍ KRYTÍ Z ALGINÁTU",P,01,1000,cm2,bal,ADV,GB,"Mölnlycke Health Care, s.r.o.",1960.00,Z,,0.00,,,0.00,,,1960.00,,01.02.04.02,,,,,,2025-07-01,,,,,,,,,,,
5009503,0081959,MELGISORB AG,"5X5CM, 10KS, VYSOCE ABSORPČNÍ ANTIMIKROBIÁLNÍ KRYTÍ Z ALGINÁTU",P,01,250,cm2,bal,ADV,GB,"Mölnlycke Health Care, s.r.o.",588.84,Z,,0.00,,,0.00,,,588.84,,01.02.04.02,,,,,,2025-07-01,,,,,,,,,,,
5009463,0140956,PODPRSENKA KOMPRESIVNÍ DEONA FEMINA COTTON,"HRUDNÍ BANDÁŽ S BAVLNOU PO MAMMOLOGICKÝCH OPERACÍCH, KT.II",P,06,1,ks,ks,237,CZ,DEONA MEDI s.r.o.,725.17,,"ONK, GYN, CHI, J16",0.00,,,0.00,,,725.17,,06.01.10.01,,,1,12,,2019-10-01,,,,,,,,,,,
5009456,0008990,PŘÍSLUŠENSTVÍ K INVALIDNÍMU VOZÍKU MEYRA,OBRUČ PRO KVADRUPLEGIKY POGUMOVANÁ VEL. 24˝ (ROZDÍLOVÁ CENA),P,07,1,ks,par,MRA,DE,MEYRA ČR s.r.o.,5831.10,Z,"PED, NEU, INT, ORT, REH",0.00,,,0.00,,,6479.00,,07.01.03.01,R,90.00,1,60,,2025-01-01,,,,,,,,,,,
